"id","MaxElo","tot_sal","tot_spMP","tot_spWS","tot_spBPM","tot_spPTS","tot_spPER","tot_spVORP","tot_spUSG","avg_sal","avg_spMP","avg_spWS","avg_spBPM","avg_spPTS","avg_spPER","avg_spVORP","avg_spUSG","max_sal","max_spMP","max_spWS","max_spBPM","max_spPTS","max_spPER","max_spVORP","max_spUSG","min_sal","min_spMP","min_spWS","min_spBPM","min_spPTS","min_spPER","min_spVORP","min_spUSG","std_sal","std_spMP","std_spWS","std_spBPM","std_spPTS","std_spPER","std_spVORP","std_spUSG","sal_C","sal_PF","sal_PG","sal_SF","sal_SG","sal_Bench","sal_Start"
"CHI-1998",1788.2704,240715573.048327,256294.099925964,2934950.39454333,3258676.89702795,3596489.52866073,3529657.07636019,3150856.43821173,10643093.2582363,18516582.542179,19714.9307635357,225765.414964872,250667.453617535,276653.04066621,271512.082796938,242373.572170133,818699.481402794,134457234.200743,142624.237918216,1347642.14187503,1385603.89235038,1344572.34200743,1356936.2256121,1363203.82942555,3989828.90803392,1104586.05947955,2719.33583822518,39231.9899120581,26193.12267658,48491.3280111523,33606.270603914,32621.4714653377,69036.6287174719,35433951.4926977,38376.6923312343,343231.377306541,355905.5566975,341595.124530052,347354.536384062,357829.367416782,1101780.84112261,"21329566.9516729","18257620.8178439","26656126.3940521","40015024.6840149","134457234.200743",26817807.7695167,213897765.27881
"CLE-1998",1610.827,105822346.862454,313261.877972874,2440413.52780817,3805608.35166289,3164138.27549719,5516070.21747819,2863982.74584793,5257713.612883,7558739.06160382,22375.8484266339,174315.251986298,271829.167975921,226009.876821228,394005.015534157,204570.196131995,375550.972348785,34892342.0074349,114811.516254054,559784.450345193,1523857.67038414,761928.835192069,1959245.57620818,868845.044881678,1246155.0716941,1014312.26765799,401.389896184404,14317.7840997382,16370.7016728624,13135.1942625917,32502.4150001355,13658.9903528177,56983.8352616848,9031842.36828884,39055.3113797075,171373.351427626,397810.566813253,249136.096629034,574420.297100698,270677.882633456,376296.158155072,"10372600.6840149","55178587.3605948","3851627.68773234","5506660.72862453","30912870.401487",48504290.9219331,57318055.9405204
"DEN-1998",1323.2433,71244319.9405204,86961.0072910137,9454902.25945705,3377861.60854334,1465914.30003644,2121816.81176186,8565400.58092513,3629819.33805915,5937026.66171004,7246.75060758447,787908.521621421,281488.467378612,122159.525003036,176818.067646821,713783.381743761,302484.944838262,16350713.7546468,31884.9411101141,3777875.44120524,1329252.47005369,435028.081108481,797551.482032217,3262710.60831361,865117.129875492,981854.275092937,605.28580167656,20696.2560867061,36735.8545539033,17104.5248716587,24089.0849533793,72382.7185443162,54852.1941392702,5028658.76685948,9794.33773607536,1116893.363301,347404.32324529,116024.956206688,214193.208661738,944349.152244526,261470.505113731,"9859115.24163569","15086150.3643123","4158355.71747212","24808130.5873606","17332568.0297397",32808701.1747212,38435618.7657993
"DET-1998",1587.2719,86668094.2862453,58058.8342672543,1201590.90553424,1262418.51267508,1491587.94923609,1659844.07457991,1292834.87941945,4806004.92599237,8666809.42862453,5805.88342672543,120159.090553424,126241.851267508,149158.794923609,165984.407457991,129283.487941945,480600.492599237,23734907.063197,14331.2303826632,243449.163568773,256711.245022424,381094.433768359,411447.087785308,238982.206439071,1028230.99541632,1947479.55390335,2029.55723625176,35127.5889082312,33507.8729931543,51676.5863494424,33411.5860017946,35666.3556092777,163653.744025492,7094618.17918673,3959.61335541795,74485.4921462282,79986.496141077,99849.6609075789,107144.313539285,72323.3493909,306686.350251374,"21698817.1895911","17296600.5167286","7100185.87360595","28400743.4944238","12171747.2118959",23172146.330855,63495947.9553903
"GSW-1998",1398.2869,85771133.8907064,110325.07288428,2719925.92950765,2713533.32263867,1945147.24557092,2523187.39174299,4933546.32504993,4342060.76803803,10721391.7363383,13790.634110535,339990.741188456,339191.665329834,243143.405696365,315398.423967874,616693.290631242,542757.596004754,31524825.2788104,57632.2217162896,1040556.26296224,658123.311422199,732243.296158612,562243.851158559,1535621.05998513,1090824.40411109,5010702.60223048,2259.10561203924,83094.0377901563,111142.658141264,72764.668451601,102096.162711161,90518.2473521634,266345.014624573,9160416.8664395,17970.6153891733,314427.291761998,201191.574569802,206668.161340817,171434.774953614,482066.659467695,289494.973250912,"26149858.7977695","NA","6897323.42007435","21199126.3940521","31524825.2788104",25160376.8944238,60610756.9962826
"LAC-1998",1439.3734,93336933.7249071,115541.48893929,4415813.40471816,4102536.66078203,2210895.76135194,2868906.3273455,12387633.3513509,5502414.93067788,7778077.81040892,9628.4574116075,367984.45039318,341878.055065169,184241.313445995,239075.527278792,1032302.77927924,458534.57755649,14524951.6728625,51289.7524023287,2386717.33828996,1529947.01172434,693813.179735455,962386.023504016,7177225.4406054,1252151.00628125,981854.275092937,761.065098612458,33837.5912991501,46552.3225751944,22393.9744166387,13815.1931655705,25206.6682319181,32948.1300366757,4532728.33342527,13636.7071868703,652666.4772414,434995.352941398,194012.783639763,293542.102924783,1995761.82561188,350610.488574882,"26297952.4460967","17859198.9591078","19279885.2936803","22477159.8513011","7422737.17472119",27648164.3643123,65688769.3605948
"LAL-1998",1745.2281,87342185.9330855,169795.443405577,1256726.25762979,3512689.11706736,1822721.09749745,1503763.91091058,1297059.50909922,5360749.35962142,7940198.72118959,15435.949400507,114247.841602708,319335.374278851,165701.917954314,136705.81008278,117914.500827202,487340.850874674,28400743.4944238,109094.919454771,368873.561954202,2155170.13382899,415828.562336366,385804.839423993,523862.453531599,2045671.80031864,981854.275092937,1497.69253253303,23334.5463075493,12073.5960994285,33017.5893331309,11261.2195637361,17778.701948609,20540.8844161702,9432772.94033549,31487.6687436758,111530.940141527,632382.173388043,149392.035228773,125244.219253678,150564.160785494,626397.925737506,"5842438.66171004","59651704.4609665","2853057.5464684","4057249.07063197","14937736.1933085",50826944.2973978,36515241.6356877
"MEM-1998",1339.1829,48597120.7806691,32088.4642819758,39153836.7056709,1761294.06723304,809667.459180787,1191803.37400288,43980210.3920015,2650885.7160664,5399680.08674102,3565.38492021954,4350426.3006301,195699.340803671,89963.0510200874,132422.597111431,4886690.04355573,294542.857340712,9331672.86245353,5747.54305719131,38292920.4472863,696234.917223387,142352.864116306,344981.265290867,38292920.4472863,487305.079437602,1104586.05947955,1305.55044352019,43806.2278709938,44044.3051963796,28943.4005576209,43107.1923198609,44369.8448186905,70806.7986845865,3267996.41253442,1411.75711072171,12728528.9128927,201948.542221173,39210.1275852214,103981.932592158,12618438.9070962,167463.637149734,"10815327.7026022","3944660.40892193","5355568.7732342","10427130.1115242","18054433.7843866",30255920.6319703,18341200.1486989
"MIL-1998",1508.2532,99361331.8929368,116642.53058117,1698548.38882527,1994236.33029871,1865024.65314554,2158254.02009773,3628191.80714342,5376040.21161013,7643179.37637975,8972.50235239769,130657.568371174,153402.794638362,143463.434857349,166019.540007518,279091.677472571,413541.554739241,22355442.3791822,36819.535315985,341952.585521289,407547.230798311,361583.257400005,696964.829481171,1619211.22000676,1182644.94186506,981854.275092937,1025.59379945197,28029.6693706082,17256.7003598406,31617.7338817887,26772.299799118,19474.4289201415,41428.4504258623,6652307.49200196,10144.7048129836,104892.622733294,134460.961649313,99707.1331660292,184799.362167886,447219.453424013,362308.904371558,"20209676.9486989","31259684.0520446","14076382.2156134","23460028.4386618","10355560.2379182",36786671.598513,62574660.2944238
"MIN-1998",1530.396,107997397.516729,211974.687436668,2393543.73040951,3337491.88465523,2829144.03056964,3606112.95991882,5799154.16018693,5739225.72028334,7714099.82262347,15141.0491026192,170967.409314965,238392.277475373,202081.71646926,257579.497137059,414225.29715621,409944.694305953,22314869.8884758,69930.8457826317,475281.103893561,630117.573823385,617830.281133828,1188202.7597339,3036021.03751268,945545.334257449,981854.275092937,2268.14385930092,25793.2595804001,12965.595724907,38485.180961232,15542.0923112667,17256.7003598406,50611.0451078834,5929284.31925616,19755.7449368337,144120.543219131,218091.797388446,172707.520676738,316475.780722527,824440.91753201,287956.05714357,"21442115.0408922","13968783.9702602","29550243.3011152","27995018.5873606","15041236.6171003",43941224.6096654,64056172.9070632
"NYK-1998",1654.4022,217884949.715242,208233.811977502,3137778.01639903,3174960.00260554,3636368.76025861,3594845.51176616,3119715.14591682,9578492.32326243,18157079.1429368,17352.8176647918,261481.501366585,264580.000217128,303030.730021551,299570.459313847,259976.262159735,798207.693605203,83173605.9479554,98082.0824857965,1285676.5144772,1254749.58801211,1415240.81438575,841318.272146369,1337480.33007884,2674392.47421078,1104586.05947955,1846.51236296133,47670.1536712396,11827.1531734518,64543.0946614034,13934.2896583771,20374.507567711,56645.4389476692,22741893.4128619,26364.2906268846,338462.550616027,335926.850234585,359535.188901643,214622.620573136,358552.184809959,712939.273525409,"87778583.6431227","20479642.2446097","16936986.2453531","46498971.2252788","46190766.3568773",60199096.3338289,157685853.381413
"OKC-1998",1719.1005,145180519.150929,165538.867210803,2155832.76891229,2838768.9131601,2823565.6571355,2534958.53163944,2069965.0237503,7903158.913988,10370037.0822092,11824.2048007717,153988.054922306,202769.208082864,201683.261223964,181068.466545674,147854.644553593,564511.350999143,42660708.1159851,50897.389774953,430529.904894654,862068.0535316,809605.610003381,641207.643122678,429542.450984346,1734175.12666606,981854.275092937,1081.86685551376,17959.7511152416,15542.0923112667,21361.8185071155,13469.8133364312,16663.6866017705,22571.3626458146,11126901.0388398,13808.7252209982,127961.064580323,216284.246106527,212983.827109965,179440.52215553,111051.459600006,533363.390774137,"31096270.2312268","15701553.9033457","43765294.1754647","24447291.0267658","30170109.8141264",45224126.7657992,99956392.3851301
"ORL-1998",1532.0358,143440649.03197,147384.860422148,5431280.08280793,2844415.91524831,2518875.86720342,2907332.55376481,5045011.9834037,7173318.24318504,11953387.4193308,12282.0717018457,452606.673567328,237034.659604025,209906.322266952,242277.712813734,420417.665283642,597776.52026542,57960699.8498141,49206.3167286245,2909479.68066913,803183.818304832,714740.090844618,810342.268600904,2909479.68066913,3429627.21004817,982868.587360595,809.220556395275,17849.5685930622,10034.4025546814,18831.5836936514,10104.9018700539,18129.3827668614,58136.1083936605,17092690.7609095,15332.7162612327,811031.439431968,265692.345421505,249536.824062161,272088.634121519,808313.194845923,951500.596418832,"61743070.2959108","5382752.34200743","18017918.5427509","19888148.0743495","38408759.7769516",11512565.9553903,131928083.07658
"PHI-1998",1450.3944,69967909.3828996,68139.092504816,1328946.90181525,1421295.11291487,1236206.80279774,1201996.29033256,1208040.81800191,3181012.14747235,8745988.67286245,8517.38656310199,166118.362726906,177661.889114359,154525.850349718,150249.53629157,151005.102250239,397626.518434044,32469352.8624535,15609.6447917457,437240.671982119,489829.756241137,384206.089127145,379096.965601518,437240.671982119,1288466.38343069,981854.275092937,1463.0278933504,40283.5539033457,32875.4766177304,32148.9467477253,16706.7452234806,25206.6682319181,53361.6453854857,10649540.7922526,5824.57748108962,131378.74922602,154588.566161176,125559.701854652,128667.015408885,143858.076809181,434354.93014456,"11563159.8513011","33451207.1375464","14019175.0037175","7874877.01115241","3059490.37918216",18255511.0483271,51712398.3345724
"PHO-1998",1649.3655,112936027.146468,66202.1483258887,1442845.01700536,1553698.2714849,1670150.29782136,1620550.86455495,1517148.71117366,5814791.44028418,12548447.4607187,7355.79425843207,160316.113000596,172633.1412761,185572.255313484,180061.207172772,168572.079019296,646087.937809353,32457992.5650558,25161.2345465549,478156.333424815,572251.354861827,586381.017944835,442517.352051537,541789.305553593,1745053.36371268,1104586.05947955,585.728356772187,17579.9376475476,15542.0923112667,15475.9557482401,21007.0735066363,16163.7760037174,57381.0939989377,11786495.8438715,8157.56093884651,157488.630055371,181083.369718901,188442.662386073,158309.008651789,174646.445570618,600766.405626064,"9128810.40892193","39395778.9301116","57924099.405948","5161835.13011152","1325503.27137546",74689666.878067,38246360.2684015
"POR-1998",1587.5347,82179863.9330855,431824.310482201,1547113.79827035,12326067.7132533,4193306.02619118,6400656.84027762,1237517.02205589,4259056.31475489,7470896.72118959,39256.7554983819,140646.708933669,1120551.61029575,381209.638744653,581877.894570693,112501.547459627,387186.93770499,20286245.3531598,270483.271375464,239399.508334332,10686794.0520446,1781132.34200744,2424566.40055761,246694.230194935,1120787.03608618,1104586.05947955,2493.42225616151,45318.9981412638,27709.330292087,59865.8370508053,79101.2747301116,23313.1384669001,48875.4893575022,7019776.80641954,80997.0891394174,71815.361690015,3174115.7488916,529450.545504437,848314.758541659,78645.4919271343,346445.922569776,"17655078.7583643","9449657.66542751","1704044.60966543","23825180.8550185","29545902.0446096",22866615.1895911,59313248.7434944
"SAC-1998",1464.0939,73385898.2899628,99561.9069156127,5086467.06616137,2687166.01124446,1703571.99179262,1923903.68963572,5267314.83554609,3443398.76261564,6671445.29908753,9051.08244687388,462406.096923761,244287.819204042,154870.181072057,174900.335421429,478846.803231463,313036.251146877,17142688.7732342,28878.0669144981,3093545.64664449,1250582.28268608,381671.21614445,452133.59450958,1959245.57620818,936758.94935706,981854.275092937,433.298444436424,15177.2544635845,13815.1931655705,16083.3592076791,20525.4298459904,13221.9026615276,41959.5844056811,6349595.55081187,9878.60676328799,906213.801338317,349901.938206443,132426.99432523,143932.10357791,652098.067159549,297873.016512006,"16845698.1412639","NA","16399400.7434944","22991294.4535316","17149504.9516729",38222856.6245353,35163041.6654275
"SAS-1998",1660.2029,129945017.391078,85267.2666506039,2055870.48523994,2248722.74314692,2055715.43153545,3397091.26611835,2216336.36341382,6132183.03832096,11813183.3991889,7751.56969550944,186897.316839995,204429.340286084,186883.221048677,308826.478738032,201485.123946711,557471.185301906,50299501.9182156,21382.0754521945,505297.055883219,502995.019182156,518344.632443583,949937.189699554,504143.40963691,1693585.92317224,1104586.05947955,496.220152506536,15106.3327137546,16437.7383088652,15951.0947405106,41445.5794967113,14874.6404942185,48875.4893575022,14160147.0525113,7454.36746721745,174488.054412968,180178.006905688,169840.258502835,299415.759381546,185738.553982167,510840.224073545,"58363284.4460966","30551450.6542751","13276333.2713754","26649362.9598513","1104586.05947955",32689255.7620818,97255761.6289963
"TOR-1998",1447.3688,54064973.921933,428402.656537836,2149533.24397764,2970946.69630645,3047301.32875324,1232098.37818959,4941365.65389954,2771890.19845842,6007219.32465923,47600.2951708706,238837.027108627,330105.188478494,338589.036528138,136899.819798843,549040.62821106,307987.799828713,14200371.7472119,322735.721527543,799226.050900774,1889079.75667455,1731656.44361834,455033.810001899,3217152.48142751,802280.889672989,981854.275092937,854.414665897226,29970.976908779,66487.4744105515,22028.1385053923,33159.3787075852,23334.5463075493,66792.8078294515,4732579.17444565,105205.057853082,244011.153522196,589163.857909266,547533.642003501,125641.422236765,1018355.52758229,249353.012299365,"26663186.0074349","9074191.72193309","981854.275092937","9179444.87732341","8166297.0401487",34541462.9933085,19523510.9286245
"UTA-1998",1765.666,115653678.062453,120994.78477349,2555853.61785305,1869936.53792956,1935600.92456484,2007994.81493725,2207328.90157424,5842025.14445635,8896436.77403488,9307.29113642227,196604.124450235,143841.272148428,148892.37881268,154461.139610558,169794.530890326,449386.549573565,20767345.8334573,42689.3163083886,973664.090814464,324554.696938155,327815.768467626,259073.795201081,357010.166631971,1051100.79550051,981854.275092937,1414.14490428666,46512.4715218521,12315.2579075943,38527.497870032,10912.2538421721,20722.7897483558,32511.7309633423,6966329.09559438,11415.43449891,245922.233919651,90133.0772201338,86150.9473577232,78748.1085551669,104196.426835098,324114.568759963,"14003189.4423792","27258944.3464684","28738793.4869888","23763892.0505576","21888858.7360595",46203400.6304833,69450277.4319702
"WAS-1998",1572.6658,157545314.330855,291022.824220866,3467210.60725393,3826586.2077523,3809680.88484148,6383588.35999655,3189802.71649717,8270244.79077005,11253236.7379182,20787.3445872047,247657.900518138,273327.586268022,272120.063202963,455970.597142611,227843.051178369,590731.770769289,45644052.0446097,110458.605947955,1035869.07258854,1157736.02230483,937214.875199151,2811644.62559745,1280188.87081785,1967416.03640559,982868.587360595,647.851061278328,16163.7760037174,16003.738617542,25125.0404202861,12032.5875958194,19396.5312044609,34977.5297993094,14011105.3284391,30883.7173328586,296420.834638433,335589.698914915,267243.030419491,795842.542825784,340541.335332822,628653.703462289,"37840744.9070632","51325215.0557621","19849076.7657993","28336334.6654275","20193942.936803",45677828.6431226,111867485.687732
"ATL-1999",1619.6373,135260621.72,125488.462024196,5024025.85234632,2269604.30522864,1994243.98129751,2542984.41167446,4563686.59532325,7407265.13789421,10404663.2092308,9652.95861724588,386463.527103563,174584.946556049,153403.383176732,195614.18551342,351052.815024865,569789.625991863,40811084,22313.3318753417,3331258.392,423511.249056604,504406.656179775,464001.988630491,2220838.92800001,2853921.95804196,1045925,1624.10714285714,23540,26448.6781609196,22410.08,44820.16,19836.5086206897,63665,11292236.837263,5671.48822363114,891014.880243095,119026.978294364,125061.774471169,117909.973794858,581968.759972665,737907.211436885,"44449084","18470126","16734800","28612870","26993741.72",33603987.72,101656634
"BKN-1999",1512.0587,139448178,2114084.91468191,7183844.30756557,11639248.5989589,4814364.87948203,13030188.0891035,3050420.7064494,8887868.81205952,8715511.125,132130.307167619,448990.269222848,727453.037434928,300897.804967627,814386.755568968,190651.294153088,555491.80075372,40018000,1728050,4253913.4,7603420.00000001,1097784.10322581,7603420.00000001,687501.155555556,3078307.69230769,1273300,1814.73004694836,22601.5282392027,21874.7909967846,36380,24828.6861313869,21804.6794871795,19570.2151755379,9956680.26554624,427712.271292544,1029539.56451149,1884958.92389464,341757.079296557,1925866.76642369,196223.354782338,763265.017666089,"73767726","3183250","22963056","21828000","16159996",57596816,81851362
"BOS-1999",1480.2816,95988630,168206.732902991,2007266.79182964,2004138.50139872,1940570.38875022,2293899.05837308,2571331.52365695,5299784.1249321,6399242,11213.7821935327,133817.786121976,133609.233426581,129371.359250015,152926.603891538,171422.10157713,353318.94166214,21264110,42048.9223300971,407875.769230769,385029.152263375,362982.316190476,378741.785714286,695485.241379309,1017421.53110048,1045925,2596.97916666667,23479.9489795919,20273.436123348,29127.0253164557,17498.3650190114,19836.5086206897,56536.4864864865,5400797.81558714,12290.8235695142,106827.093581722,103057.506148302,99949.3318063789,107319.553074419,202879.670026502,276505.692231348,"17378726","19874394","36088960","6082736","16563814",50553648,45434982
"CHA-1999",1561.2078,93676681,379291.381018767,1428313.18458261,2242499.22383687,2961873.36802671,3640428.51478109,1406306.81825158,4808985.59867683,8516061.90909091,34481.0346380697,129846.653143874,203863.565803352,269261.215275156,330948.046798281,127846.074386507,437180.508970621,25466000,303166.666666667,378439.724822695,889288.888888889,1778577.77777777,2286742.85714286,370555.563888889,1195586.85446009,1045925,2230.11727078891,15979.4097222222,14073.6085626911,20637.0852017937,11170.072815534,15979.4097222222,48199.3087557604,8779346.69835792,89319.5693215975,111090.340400098,260547.842614608,510221.413187122,656741.691163486,111604.028676198,383940.034609764,"26511925","30984846","9404230","3638000","15134080",15434215,78242466
"CHI-1999",1709.9451,85011838.12,104672.84652753,14013147.6785811,2420255.52109879,1568703.94039039,2539075.74081061,11570163.9065834,4227736.88302829,6539372.16307692,8051.75742519463,1077934.43681393,186173.501622984,120669.533876184,195313.518523893,890012.608198721,325210.529463714,19208640,28915.5025906736,5500394.06399999,722207.199999998,399269.021138211,755539.839999999,4602070.00000001,906067.924528302,1045925,1159.56208425721,17108.0669144982,26448.6781609196,17768.61003861,17837.480620155,46485.5555555556,50284.8557692308,6437859.41578206,7770.64905192455,1798684.83128647,180586.538729714,115347.162937841,186693.409512646,1401345.5392357,307005.99723804,"14799384","7457900","8039980","20317284.12","34397290",12513774.12,72498064
"CLE-1999",1569.0439,101056364,98343.8343226527,1795740.96921203,1538882.60396189,1514350.65108344,1978312.93866948,1550672.54335129,4918199.85901047,7773566.46153846,7564.91033251175,138133.920708618,118375.584920145,116488.511621803,152177.918359191,119282.503334714,378323.066077729,35434120,24023.1322033898,366847.36,366847.36,370332.845605701,426858.666666667,368581.862884161,1226094.11764706,909500,599.538562953197,22232.2222222222,18356.880733945,12427.950310559,33628.5714285715,17249.1379310345,47868.4210526316,9719903.35133656,6406.09131507251,122133.183896198,109213.236724831,106873.408411489,140931.108043062,105865.231279288,387139.665839651,"5238720","52987470","16416475","4547500","21866199",40221728,60834636
"DAL-1999",1431.351,114691835.384,225718.010470504,1957442.13824848,3070689.22270578,1995936.16861675,2330066.49979508,6752022.05303131,5948169.42554076,8822448.87569231,17362.9238823465,150572.47217296,236206.86328506,153533.551432058,179235.884599622,519386.311771639,457551.494272366,24556500,95084.0909090909,337606.208368725,767011.666666669,356688.298406956,511341.11111111,4321623.85600001,1525248.44720497,1045925,1702.83744557329,39710.1692307692,48951.6819571866,31573.8348623853,37991.7721518987,26601.5606936416,31315.119760479,8038862.70323879,24658.4237378281,102573.51850106,211096.248581897,112809.986767397,141468.994373074,1162012.52645733,473430.143817492,"29186582.6","33533657.904","18083624.88","24556500","9331470",36334816.04,78357019.344
"DEN-1999",1314.9888,97425640,384124.754191039,2908490.77646959,3352139.92772334,1764668.28605526,2498565.79135592,4115340.79510772,5092776.10324945,8118803.33333333,32010.3961825866,242374.231372466,279344.993976945,147055.690504605,208213.815946327,342945.066258977,424398.008604121,32742000,261481.25,662798.124999999,920413.999999997,331946.543778802,617269.381818182,2022728,1221216.4028777,1045925,2485.88699080158,46020.7000000001,36190.1913043478,41206.6534653465,10555.2064220183,19836.5086206897,18479.2402826855,9055361.49572442,72564.3516809443,197591.396927681,251913.03648483,87109.6037951457,177890.323392844,567568.31495844,399019.124181346,"45838800","7812605","NA","13886246","29887989",24509206,72916434
"DET-1999",1606.6108,118498318.44,238998.257499861,1959800.27692152,2321454.17226273,2245576.79667984,2228469.15691722,4269682.71153241,5903682.55316311,9115255.26461538,18384.4813461431,150753.867455501,178573.397866364,172736.67666768,171420.704378248,328437.13165634,454129.427166393,24283650,69728.3333333333,437747.918367347,817434.346666669,546487.847133758,475252.527131783,2786708,919796.226415094,1045925,2326.17629116118,29602.4880601504,10579.4712643678,42487.0242302158,10579.4712643678,19836.5086206897,27817.1542553191,7829841.72082418,21618.3083111108,134923.058133188,219279.512493921,150114.232727042,135815.73082048,746571.335977177,306958.226888848,"24083560","39028027.44","9185950","28421875","17778906",62527688.44,55970630
"GSW-1999",1424.5842,112723430,248209.707691113,2674532.73117826,3187740.06788671,2534967.52165717,3341097.34667588,4405924.82533566,6100210.79437719,8671033.07692308,19093.0544377779,205733.287013712,245210.774452824,194997.501665936,257007.488205837,338917.294256589,469246.98418286,15898060,113094.347826087,880396,953762.333333334,673244,1204752.42105263,2673930,754548.148148148,4114578,3957.03253182461,55782.6666666667,58254.0506329114,57168.5714285714,55114.6107784431,56815.6790123457,177352.5,4193242.19377779,29568.6043436092,213751.714712561,244596.453894144,160331.418581445,302737.528733307,703653.275266385,212690.41076908,"17786182","17553350","21576978","41254920","14552000",51776016,60947414
"HOU-1999",1558.2798,110220849.8,77564.1817201201,1441547.91561676,1409820.04579957,1345937.77005667,1561165.74392684,1579459.3593592,5146339.48597042,12246761.0888889,8618.24241334668,160171.990624084,156646.671755508,149548.641117408,173462.860436316,175495.484373245,571815.498441158,47086634,26393.8531390135,482939.835897436,515376.093532338,485201.849180328,503083.428571429,495648.778947368,2031370.55837563,1045925,718.355082417582,15039.4444444445,17837.480620155,13495.8064516129,23125.9798994975,15289.26910299,60809.5930232558,17951505.8633203,8937.25972099393,183040.686059536,184722.783832051,181437.044179875,195413.341149381,193232.678449803,777578.14507169,"47086634","5366050","12312811","42000710","3454644.8",14977646,95243203.8
"LAC-1999",1320.7574,96834756.04,1447706.26651238,8083880.06093031,5828533.8358222,5238170.29485858,2179364.96602051,28060413.4305978,5358672.52642748,6916768.28857143,103407.59046517,577420.004352165,416323.845415871,374155.021061327,155668.926144322,2004315.2450427,382762.323316248,14770280,1230856.66666667,2701215,2825618.78260869,3249461.6,467548.431654676,21609720,978164.238410596,1045925,812.053571428571,13037.0254957507,11922.4611398964,13224.3390804598,12783.5277777778,11922.4611398964,57468.4065934066,4449241.85086285,325423.967228541,832806.511375153,724292.182239366,842197.990525921,131024.067378369,5677971.66252008,265622.036085277,"36827474","6775775","20072665","24692925","8465917.04",67561589.04,29273167
"LAL-1999",1656.5223,81662186,294152.796009274,1488437.0824252,1710387.49350592,1884708.96310638,1683141.77373339,1407669.15752432,5088251.33858969,6281706.61538462,22627.1381545596,114495.160186554,131568.268731225,144977.612546645,129472.444133338,108282.242886486,391403.949122284,19092224,169470.166666667,297531.598513011,298267.493333333,410441.025641026,318868.525896415,279088.988704319,1399230.76923077,1045925,2530.86603375527,33348.3333333333,48393.8604651163,39673.0172413793,21985.3189189189,38569.0724137931,51270.8333333333,5865880.37834098,44796.8742658589,89008.617938855,94974.1653226171,110853.414588427,106648.1961702,89637.9926273727,383317.09230417,"14843040","24665640","9609777","27745207","4798522",42564600,39097586
"MEM-1999",1317.8146,81022989.4,171916.363782826,6196205.54230684,3265454.15048297,1987593.30688705,2822769.29768512,15734582.5518782,4834632.93934982,6232537.64615385,13224.335675602,476631.195562065,251188.780806382,152891.792837465,217136.099821932,1210352.50399063,371894.841488447,26273636,44464.4444444444,2558350.74,1179632.63673469,479684.6406639,882473.270229007,10509454.4,1152352.45614035,1045925,1792.11822660099,35684.8407643312,48297.5862068965,27196.6990291262,24900.0888888889,79346.0344827585,56232.5268817204,6801746.59275328,15360.9213899941,807584.030973293,315467.444183575,152255.782604966,234006.538901536,2895771.55548903,343209.752240338,"33549636","13751640","15607020","1045925","12787570",33285153.4,47737836
"MIA-1999",1661.7903,155866472,428292.124955994,2600458.66411425,3220726.15923928,3215714.18066974,3803941.52670635,2203554.57151463,7477492.76891379,11133319.4285714,30592.2946397138,185747.047436732,230051.868517091,229693.870047838,271710.109050453,157396.755108188,534106.626350985,47766940,143638.275862069,483159.852873563,662798.124999999,493367.455399061,662798.124999999,488777.990697675,1762617.71217712,1955425,2665.20146520146,39329.7297297297,40219.0954773869,45218.0790960452,45090.7042253521,40219.0954773869,101267.857142857,12263694.7772089,38071.6034399994,116945.981036064,177724.862927186,128549.927706696,167155.75219325,122337.78313585,468618.926456765,"55466767","28103550","24010800","24039904","24245451",41149418,114717054
"MIL-1999",1536.3311,116245887.12,730138.819960065,3568195.09636757,5436851.1654605,3149856.96772874,3446603.02065131,8078666.03324769,5291517.55374939,8303277.65142857,52152.7728542904,254871.078311969,388346.511818607,224989.783409196,246185.930046522,577047.573803406,377965.539553528,23210440,260986.956521739,1157401.95254237,2515417.14285714,880396.000000002,1032738.80914286,6207883.2,823065.24822695,1273300,1745.98603839442,32728.4758364312,33004.5360824742,38613.8596491228,14328.6956521739,24148.7931034483,61810.6796116505,6143503.29442811,89067.0059900965,340489.113288509,674406.319339583,222989.765416781,307626.828756581,1626797.82764066,244515.183289215,"46032487.12","11801672","14370100","31963468","12078160",69875939.12,46369948
"MIN-1999",1561.239,116575999.24,121033.452998863,1722477.99264249,1572989.02674187,1765358.36711508,1952658.47608111,1529283.43379045,5613018.80245429,9714666.60333333,10086.1210832386,143539.832720208,131082.418895156,147113.19725959,162721.539673426,127440.286149204,467751.566871191,50932000,28613.4831460674,534846.77804296,519955.452436195,523600,537411.990407674,516361.290322581,1832086.33093525,1045925,3089.78703506908,23479.9489795919,16613.9711191336,31738.4137931034,16091.1538461538,18190,50044.2583732057,14231048.1126534,8154.00988880102,140962.519227174,138608.174753234,141516.143643647,149955.018426009,138220.455108585,511394.544643854,"14224580","57594997","27782314.6","8774055.64","8200052",20299967.24,96276032
