"id","MaxElo","tot_sal","tot_spMP","tot_spWS","tot_spBPM","tot_spPTS","tot_spPER","tot_spVORP","tot_spUSG","avg_sal","avg_spMP","avg_spWS","avg_spBPM","avg_spPTS","avg_spPER","avg_spVORP","avg_spUSG","max_sal","max_spMP","max_spWS","max_spBPM","max_spPTS","max_spPER","max_spVORP","max_spUSG","min_sal","min_spMP","min_spWS","min_spBPM","min_spPTS","min_spPER","min_spVORP","min_spUSG","std_sal","std_spMP","std_spWS","std_spBPM","std_spPTS","std_spPER","std_spVORP","std_spUSG","sal_C","sal_PF","sal_PG","sal_SF","sal_SG","sal_Bench","sal_Start"
"LAC-1991",1449.3525,0.863027546120798,0.0874338859731616,2.00107322029267,2.05200751418987,1.76939329289302,3.0010049687078,3.28713577221015,4.32422577943999,0.0663867343169845,0.00672568353639704,0.153928709253282,0.157846731860759,0.136107176376386,0.230846536054446,0.252856597862319,0.332632752264615,0.185325583354393,0.0288185715742477,0.499523099122014,0.442434744936641,0.353171594642406,0.815011372251704,1.54852160727824,0.816412261473097,0.0176901693201921,0.00132609964918981,0.0405094409876589,0.0503825211937418,0.0322929034288413,0.0532892051087654,0.050844746158822,0.096667591913618,0.0460351461941748,0.0072481419847529,0.128878883781779,0.110127140689465,0.0851968620712465,0.247996607666093,0.397271379037923,0.179384635779246,"0.0779209839103698","0.28851823772218","0.100244292814422","0.172689748125684","0.223654283548142",0.345379496251369,0.517648049869429
"LAL-1991",1705.1174,1.02097548647966,0.0719500590017667,1.48030408440526,1.72519425662246,1.72265329557701,1.79816568007244,3.14482670175057,5.42118035900275,0.0850812905399714,0.00599583825014722,0.123358673700438,0.143766188051872,0.143554441298084,0.149847140006037,0.262068891812548,0.451765029916895,0.202173363659338,0.0127466758886096,0.203752843062927,0.284607145865675,0.2300435324904,0.249130113788731,1.63002274450341,0.981956426057438,0.0101086681829669,0.00145448463064272,0.0334363639898136,0.0289781821245051,0.0334363639898136,0.0320660212033458,0.0257372012290012,0.0347376913504017,0.063078264141012,0.00328881195140945,0.049714032572767,0.0735356564386697,0.066896872211462,0.0732316325596542,0.437944734086563,0.330417797052575,"0.116670878611743","0.371914750231657","0.248504759497936","0.134782242439559","0.149102855698762",0.360542498525819,0.660432987953838
"MIA-1991",1346.4865,0.716873051975402,0.0588529425407914,2.66490700194201,3.32612898523829,1.29354877709044,2.25543459452489,54.0471796544446,3.56188834793458,0.0551440809211848,0.00452714942621473,0.204992846303232,0.255856075787561,0.09950375208388,0.173494968809607,4.1574753580342,0.273991411379583,0.168477803049448,0.0125422364492367,1.5806281158821,2.00618183938882,0.258221424871828,0.884080132612023,52.1607278241092,0.762343000223747,0.0109510571982141,0.00100523748836186,0.0323845578378161,0.0152338574252655,0.0309799644423163,0.0226392047847696,0.0224315056583038,0.0799736406880291,0.0532563942726733,0.00379909986807985,0.420216744285331,0.537987039178527,0.0732997923765459,0.242492791474404,14.4260868749099,0.232989007273121,"0.20933367028894","0.0463313958385982","0.0518069244377053","0.345379496251368","0.0640215651587903",0.436357509898071,0.280515542077331
"MIL-1991",1605.6565,0.925785527756718,0.0917760171053137,1.69116422659123,1.61181002944767,1.8135551141259,1.8809779506944,1.45116388195542,4.94279501753548,0.0712142713659014,0.00705969362348567,0.130089555891633,0.12398538688059,0.139504239548146,0.144690611591877,0.111627990919647,0.380215001348883,0.134782242439559,0.0267425084205473,0.222275828795919,0.196832935185318,0.241484851037543,0.349290588107873,0.190367619796019,0.775204615258196,0.0101086681829669,0.00146502437434303,0.0244503411675512,0.0300927275908322,0.0358904090532861,0.0277450679915474,0.0320660212033458,0.0647991550190186,0.0390820924937328,0.00666302879456722,0.0609457711239364,0.0500403099760589,0.0680509896223316,0.0904222096083644,0.0506005355065285,0.225339912260945,"0.261140594726645","0.260719400219021","0.140678965546289","0.0336955606098896","0.229551006654873",0.528599107067643,0.397186420689075
"MIN-1991",1407.597,0.63516131749642,0.0665639342990118,1.89704362354492,2.70423734910047,1.54246195316573,6.66377461036291,1.74731817549268,3.72496620620246,0.0529301097913683,0.00554699452491765,0.158086968628743,0.225353112425039,0.128538496097145,0.555314550863576,0.145609847957723,0.310413850516872,0.101086681829669,0.0256545745552569,0.78008231344092,1.36514404852161,0.455048016173869,5.46057619408643,0.635432595314889,0.770389954114998,0.0126358352287086,0.00134954984820128,0.0410988640708125,0.0397402239362402,0.0503093439661548,0.0302425603539941,0.0409239752875324,0.104428390319906,0.0304816033361119,0.0066306086132736,0.205240734638925,0.36458435020714,0.113868063886998,1.54623596495719,0.160288563212323,0.207185917035548,"0.187010361384887","0.120040434672732","0.0766574003874989","0.130991491870946","0.120461629180355",0.183219610816275,0.451941706680145
"NYK-1991",1525.0953,1.08583944065369,0.083204565097501,1.72116260710169,1.8087062169989,1.99334298523116,2.18405468897022,2.12899823513646,5.41758782822143,0.0904866200544745,0.00693371375812509,0.143430217258474,0.150725518083242,0.16611191543593,0.182004557414185,0.177416519594705,0.451465652351786,0.358015331480078,0.0236183836050628,0.372451433555888,0.377525703767821,0.359875151383871,0.3655723833319,0.497817757105096,1.15117469929286,0.0101086681829669,0.000861779043731193,0.0173869092747031,0.013971623524315,0.0195602729340409,0.0157744136564846,0.0149315060565198,0.0513130364617609,0.0919202605708642,0.00616782412196461,0.0877087255436077,0.0976452151995064,0.103558900485616,0.099747219422839,0.147664429690896,0.305702871214577,"0.358015331480078","0.136045825962429","0.259877011203774","0.160053912896976","0.171847359110437",0.407716283379665,0.67812315727403
"OKC-1991",1533.9608,0.892089967146828,0.118239468758232,1.63243081570987,1.62109108865966,1.89992668757316,1.44791933612192,1.36520228235795,4.75773528156642,0.0686223051651406,0.00909534375063323,0.125571601208452,0.124699314512282,0.146148206736397,0.111378410470917,0.105015560181381,0.365979637043571,0.147418077668267,0.0476823970894664,0.296367771727893,0.346379833206974,0.362227276556313,0.269273365145906,0.224609433297714,0.952634557511141,0.0252716704574172,0.00120735526345837,0.0343679494323008,0.0337578674897156,0.0348934532462503,0.0341621533279158,0.0334608774531492,0.0892991888954671,0.0408875608835035,0.0123607385505963,0.0746066816292403,0.0898469261146891,0.0873186163811567,0.0703752911800799,0.0566199912176475,0.263656041016996,"0.249347148513183","0.0547552859910706","0.238817285822593","0.0810378232667846","0.268132423553197",0.360795215230393,0.531294751916435
"ORL-1991",1445.7169,0.634487406284222,0.0457358507448824,1.26591209484546,1.40195427544728,1.11073508078788,1.67306124316938,1.61679833352043,3.36546146621618,0.0528739505236852,0.00381132089540687,0.105492674570455,0.11682952295394,0.0925612567323234,0.139421770264115,0.134733194460035,0.280455122184682,0.13141268637857,0.00846708958915175,0.223415704841027,0.276395161024492,0.178482937386966,0.434672731867577,0.384921033641769,0.53857658351873,0.0168477803049448,0.00126637700155075,0.0258733768968795,0.0237959524745023,0.0381291870059277,0.0205034307484706,0.0267216843361215,0.10336061536776,0.0330246057017602,0.00263824781146048,0.0706629240011986,0.0848454324933762,0.0492784160764731,0.117109858939629,0.115396794904701,0.145735208274741,"0.077247072698172","0.125937157779463","0.146154494145396","0.0547552859910707","0.230393395670121",0.203352708280684,0.431134698003538
"PHI-1991",1566.5555,0.980540813747788,0.175050814175463,3.45606599061997,2.7562069938772,2.53855665274232,2.61836979123023,2.94223758743831,5.69932924347832,0.0754262164421375,0.0134654472442664,0.26585123004769,0.212015922605938,0.195273588672486,0.201413060863864,0.226325968264485,0.438409941806025,0.2442928144217,0.101901897005715,1.63002274450341,0.724454553112627,0.801650530083643,0.718315107747264,0.652009097801364,1.56443674260201,0.00926627916771965,0.000449673851555467,0.0152814632297195,0.0218661587677287,0.0152814632297195,0.018775131088521,0.0293938527697336,0.0579142447982478,0.0648911760288863,0.0271449525622257,0.422124015589555,0.189466314559784,0.213250417997797,0.191003834103207,0.174597882172793,0.431527725954403,"0.255243871619914","0.143206132592031","0.145733299637773","0.313789908179597","0.122567601718474",0.302417656473759,0.678123157274029
"PHO-1991",1677.7751,0.936146912644259,0.610685754158914,1.39006553895096,1.35140510075865,2.37319585059219,1.45757053607217,1.59733934743702,5.35205656532401,0.0720113009726353,0.0469758272429934,0.106928118380843,0.103954238519896,0.18255352696863,0.11212081046709,0.122872257495155,0.411696658871078,0.173532137140932,0.547552859910705,0.213196625630288,0.297154588820976,0.706343189284812,0.225358849240069,0.354814253222138,0.670929304179219,0.0109510571982141,0.00158801962541128,0.0337578674897156,0.0109510571982141,0.0272970316065164,0.0109510571982141,0.0223055743984677,0.0285928386376347,0.0493678396773673,0.150424576559379,0.0493881480328911,0.0758934939034304,0.1704718560831,0.0669141286822968,0.0913710150346262,0.226249231128246,"0.181113638278157","0.295678544351782","0.186841883581838","0.179850054755286","0.0926627916771965",0.330890405189116,0.605256507455143
